senator,party,ticker,gics_sector,transaction_date,excess_ret_90,cate,cate_lb,cate_ub
"David A Perdue , Jr",Republican,BOIVF,Other,2019-11-08,-0.3747364150593273,-0.008249517844602258,-0.026105304041416866,0.009606268352212332
"David A Perdue , Jr",Republican,ALB,Materials,2019-11-08,-0.2103070291739337,-0.006695028309881506,-0.024532740911342322,0.01114268429157931
"David A Perdue , Jr",Republican,ALB,Materials,2019-11-08,-0.2103070291739337,-0.006695028309881506,-0.024532740911342322,0.01114268429157931
"David A Perdue , Jr",Republican,BOIVF,Other,2019-11-11,-0.4281962552664975,-0.008581379158404647,-0.029453824885640516,0.012291066568831216
"David A Perdue , Jr",Republican,FDX,Industrials,2019-11-11,-0.309865019075061,0.016017224697923247,-0.02680683624417864,0.05884128564002511
"David A Perdue , Jr",Republican,DVN,Energy,2019-11-11,-0.727039693911898,-0.0026583175062611774,-0.039983949999003544,0.03466731498648118
"David A Perdue , Jr",Republican,FDX,Industrials,2019-11-11,-0.309865019075061,0.01666624691338808,-0.029928694287324923,0.06326118811410103
"David A Perdue , Jr",Republican,DVN,Energy,2019-11-11,-0.727039693911898,-0.002003360893393192,-0.046433051366313566,0.042426329579527175
"David A Perdue , Jr",Republican,RF,Financials,2019-11-11,-0.5357105573050367,0.0005052639916637984,-0.03803793790932846,0.03904846589265605
Pat Roberts,Republican,MA,Financials,2019-11-12,-0.1488911163169116,-0.0026338311335319074,-0.034043907644387826,0.028776245377324008
"David A Perdue , Jr",Republican,XOM,Energy,2019-11-14,-0.4305790356505903,-0.008881868991261702,-0.044992429189559695,0.027228691207036276
"David A Perdue , Jr",Republican,CTSH,Information Technology,2019-11-14,-0.2110055165657041,-0.00870306441202797,-0.0414036645184658,0.02399753569440985
Patrick J Toomey,Republican,NDAQ,Financials,2019-11-19,-0.0933135437699358,-0.011438883339997178,-0.04655758645131744,0.023679819771323073
John Hoeven,Republican,BSTZ,Other,2019-11-19,-0.1550893020403931,-0.012644377475194615,-0.0485623505623079,0.02327359561191867
John Hoeven,Republican,PRU,Financials,2019-11-19,-0.435030633860466,-0.005397453671868293,-0.04093041911128432,0.030135511767547737
"David A Perdue , Jr",Republican,ALB,Materials,2019-11-20,-0.1529234974937061,-0.01312198023461243,-0.048863238811813335,0.022619278342588464
"David A Perdue , Jr",Republican,URBN,Other,2019-11-26,-0.3679467140275299,-0.015171395817640715,-0.057257325190632535,0.026914533555351103
"David A Perdue , Jr",Republican,URBN,Other,2019-11-26,-0.3679467140275299,-0.01567649461577618,-0.0520651842928027,0.020712195061250344
"David A Perdue , Jr",Republican,URBN,Other,2019-11-29,-0.2782711331588018,-0.008321760001585802,-0.027714904392158214,0.011071384388986605
"David A Perdue , Jr",Republican,URBN,Other,2019-12-03,-0.2465189456988691,-0.004618586068544758,-0.019473085698491717,0.010235913561402205
"David A Perdue , Jr",Republican,URBN,Other,2019-12-03,-0.2465189456988691,-0.004618586068544758,-0.019473085698491717,0.010235913561402205
"A. Mitchell Mcconnell, Jr.",Republican,WFC,Financials,2019-12-04,-0.4654402740909373,-0.00029812704761932436,-0.020771197444829657,0.020174943349591003
"David A Perdue , Jr",Republican,ALB,Materials,2019-12-05,-0.0752584237262876,-0.009675661952994094,-0.036096754671561454,0.016745430765573274
"David A Perdue , Jr",Republican,URBN,Other,2019-12-06,-0.2916314148166327,-0.002976808810253183,-0.020722747895795583,0.014769130275289203
"David A Perdue , Jr",Republican,TRGP,Energy,2019-12-09,-0.7834756916585364,0.007764301135465961,-0.031665121584665126,0.04719372385559703
"David A Perdue , Jr",Republican,TRGP,Energy,2019-12-09,-0.7834756916585364,0.007764301135465961,-0.031665121584665126,0.04719372385559703
"David A Perdue , Jr",Republican,PAA,Other,2019-12-10,-0.5989350128128266,0.007432594845723456,-0.020949893162135313,0.03581508285358224
"David A Perdue , Jr",Republican,URBN,Other,2019-12-10,-0.3861453647660569,0.007432594845723456,-0.020949893162135313,0.03581508285358224
Patrick J Toomey,Republican,PPL,Utilities,2019-12-10,-0.2687597646035404,0.011030211018072498,-0.020395188444039702,0.04245561048018468
"David A Perdue , Jr",Republican,URBN,Other,2019-12-11,-0.4066809442476484,0.0010331562352416215,-0.022459111057932576,0.024525423528415816
"David A Perdue , Jr",Republican,URBN,Other,2019-12-13,-0.4173755122773395,0.0016239567839495036,-0.017990752725325448,0.021238666293224448
Shelley M Capito,Republican,CMCSA,Communication Services,2019-12-16,-0.11773595130282,0.009595533919033854,-0.027320872791196035,0.04651194062926373
"David A Perdue , Jr",Republican,LNG,Other,2019-12-16,-0.306302001362644,0.007618380168527662,-0.022257419944643198,0.03749418028169853
"David A Perdue , Jr",Republican,URBN,Other,2019-12-16,-0.3821936597556092,0.007618380168527662,-0.022257419944643198,0.03749418028169853
"David A Perdue , Jr",Republican,PAA,Other,2019-12-17,-0.5488043472843136,0.010650091908932794,-0.017800441231696384,0.039100625049561966
"David A Perdue , Jr",Republican,FDX,Industrials,2019-12-18,-0.1193062888699223,0.024899622697441674,-0.017735037736359326,0.06753428313124266
"David A Perdue , Jr",Republican,URBN,Other,2019-12-19,-0.3792294011190621,-0.003885343100876748,-0.02653891913856693,0.018768232936813435
"David A Perdue , Jr",Republican,URBN,Other,2019-12-19,-0.3792294011190621,-0.003885343100876748,-0.02653891913856693,0.018768232936813435
"David A Perdue , Jr",Republican,URBN,Other,2019-12-23,-0.390298265144535,0.0064866339618176805,-0.025370744861589613,0.03834401278522495
"David A Perdue , Jr",Republican,URBN,Other,2019-12-30,-0.3625685640150673,0.006839124259664584,-0.025667722506993264,0.039345971026322424
John Hoeven,Republican,SLB,Energy,2019-12-31,-0.5671296489324111,0.007926387010573611,-0.0274808693802766,0.04333364340142383
John Hoeven,Republican,MPC,Energy,2019-12-31,-0.457159722779233,0.007926387010573611,-0.0274808693802766,0.04333364340142383
"David A Perdue , Jr",Republican,ALB,Materials,2019-12-31,-0.1186316552717264,0.005029428698920619,-0.01873027029366523,0.02878912769150647
"David A Perdue , Jr",Republican,BAH,Other,2019-12-31,0.0200583537836971,0.0010910073588410846,-0.024019498338970473,0.026201513056652633
"David A Perdue , Jr",Republican,KMI,Energy,2019-12-31,-0.2583258842832193,0.004512831407643504,-0.017987375256828496,0.0270130380721155
John Hoeven,Republican,BIV,Other,2019-12-31,0.0439405633858722,0.0007145225036655926,-0.027568895370899106,0.02899794037823028
John Hoeven,Republican,VFIJX,Other,2019-12-31,0.0294837702493035,0.0007145225036655926,-0.027568895370899106,0.02899794037823028
"David A Perdue , Jr",Republican,RF,Financials,2020-01-03,-0.4676063672511042,0.0028996365817321947,-0.029417005906734718,0.0352162790701991
"David A Perdue , Jr",Republican,ALB,Materials,2020-01-06,-0.1654528132399372,0.007553074601720723,-0.017926058755539008,0.033032207958980445
Pat Roberts,Republican,NFLX,Communication Services,2020-01-10,0.3551678758364811,-0.000656954148492954,-0.03779100019987233,0.036477091902886415
Pat Roberts,Republican,AMZN,Consumer Discretionary,2020-01-10,0.3211375294863787,-0.006792446793120023,-0.043415402492228805,0.029830508905988765
"David A Perdue , Jr",Republican,URBN,Other,2020-01-10,-0.3785718421171677,0.002358757694585068,-0.032860303937866694,0.03757781932703682
Pat Roberts,Republican,NFLX,Communication Services,2020-01-13,0.2818100830162713,0.005686471057835084,-0.02621901178360848,0.03759195389927864
"David A Perdue , Jr",Republican,URBN,Other,2020-01-13,-0.3296291023275466,0.006100307370924596,-0.028403378266232293,0.04060399300808148
"David A Perdue , Jr",Republican,URBN,Other,2020-01-13,-0.3296291023275466,0.006100307370924596,-0.028403378266232293,0.04060399300808148
Pat Roberts,Republican,BABA,Other,2020-01-14,-0.1237211036790242,0.006343358483303345,-0.029855094735770367,0.04254181170237706
"David A Perdue , Jr",Republican,URBN,Other,2020-01-21,-0.3639184089916762,0.010023942282555688,-0.019962982037307665,0.04001086660241904
Pat Roberts,Republican,MA,Financials,2020-01-21,-0.069252335172192,0.009111030586024959,-0.02325510667946415,0.04147716785151407
"David A Perdue , Jr",Republican,DD,Materials,2020-01-24,-0.0747711663691454,0.006201282735529568,-0.032718589010381285,0.04512115448144042
"David A Perdue , Jr",Republican,DD,Materials,2020-01-24,-0.0747711663691454,0.006986485083673053,-0.02786099341367205,0.04183396358101815
"David A Perdue , Jr",Republican,GLW,Information Technology,2020-01-29,-0.0258054551216466,-0.005191340819164355,-0.036215408629719864,0.02583272699139114
John Hoeven,Republican,BMEZ,Other,2020-01-29,0.0222041516045379,0.0038622879468352936,-0.027280135055758624,0.03500471094942921
Pat Roberts,Republican,NVDA,Information Technology,2020-02-11,0.3788362710803601,0.014510930716965733,-0.025752991550808235,0.0547748529847397
Pat Roberts,Republican,MSFT,Information Technology,2020-02-11,0.0584465029498493,0.014510930716965733,-0.025752991550808235,0.0547748529847397
Sheldon Whitehouse,Democrat,DLR,Real Estate,2020-02-13,0.1344270613814655,0.027189540635519663,0.002721354517014319,0.051657726754025024
Kelly Loeffler,Republican,ORCL,Information Technology,2020-02-14,-0.0193618043893745,0.022198011444521885,-0.016150763713680676,0.06054678660272443
Pat Roberts,Republican,WMT,Consumer Staples,2020-02-18,0.0040620864489051,0.014287030967430454,-0.025395959130309023,0.053970021065169925
Kelly Loeffler,Republican,ICE,Financials,2020-02-18,-0.0338656803250145,0.018695167571605584,-0.021405472571406833,0.058795807714618
"David A Perdue , Jr",Republican,ENB,Other,2020-02-19,-0.2862888965457232,0.024058691005574638,-0.011137287872447606,0.059254669883596886
Thomas R Carper,Democrat,HQL,Other,2020-02-22,0.0741236510348422,0.029938438395854052,-0.01238251356225728,0.07225939035396534
Thomas R Carper,Democrat,HQL,Other,2020-02-22,0.0741236510348422,0.029938438395854052,-0.01238251356225728,0.07225939035396534
Kelly Loeffler,Republican,AMZN,Consumer Discretionary,2020-02-24,0.427352964659804,0.008982147337292794,-0.03962228089682492,0.05758657557141051
Kelly Loeffler,Republican,CME,Financials,2020-02-24,-0.191574872431061,0.023171608282765724,-0.02092751249063718,0.0672707290561686
"David A Perdue , Jr",Republican,DAL,Industrials,2020-02-24,-0.4945546965915246,0.028947002159675495,-0.020086368898004314,0.07798037321735524
"David A Perdue , Jr",Republican,TRP,Other,2020-02-24,-0.237690629378042,0.018931171597260092,-0.02063649489813747,0.05849883809265766
"David A Perdue , Jr",Republican,TRP,Other,2020-02-24,-0.237690629378042,0.018931171597260092,-0.02063649489813747,0.05849883809265766
"David A Perdue , Jr",Republican,GPK,Other,2020-02-25,0.0409691844803588,0.028229154912719504,-0.019093987185634504,0.07555229701107351
"David A Perdue , Jr",Republican,DVN,Energy,2020-02-25,-0.3604729703859771,0.027291568705280992,-0.0068600825001814345,0.061443219910743405
"David A Perdue , Jr",Republican,DAL,Industrials,2020-02-25,-0.4605918083923176,0.03733871205470092,-0.0031858057762711722,0.07786322988567299
Kelly Loeffler,Republican,ICE,Financials,2020-02-26,-0.0126595787562636,0.037149543823592,0.003296555613745561,0.07100253203343843
Kelly Loeffler,Republican,CME,Financials,2020-02-26,-0.2458957383736498,0.037149543823592,0.003296555613745561,0.07100253203343843
"David A Perdue , Jr",Republican,DIS,Communication Services,2020-02-26,-0.0776434377075672,0.03153916135218,0.001239451342989379,0.061838871361370604
"David A Perdue , Jr",Republican,DD,Materials,2020-02-26,0.1647477709352267,0.02682246410719988,-0.00811926032071748,0.06176418853511724
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-26,-0.0013964302211746,0.025750875465619303,-0.008428192838455792,0.05992994376969437
"David A Perdue , Jr",Republican,DD,Materials,2020-02-26,0.1647477709352267,0.02682246410719988,-0.00811926032071748,0.06176418853511724
"David A Perdue , Jr",Republican,GPK,Other,2020-02-26,0.0424165235550779,0.028607861690299614,-0.013195567463358721,0.07041129084395793
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-26,-0.0013964302211746,0.03011676159444665,-0.0009776883923277926,0.06121121158122107
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-26,-0.0013964302211746,0.025750875465619303,-0.008428192838455792,0.05992994376969437
Kelly Loeffler,Republican,FIS,Financials,2020-02-27,-0.016983617049914,0.0351317245232376,-0.004753817281640649,0.07501726632811584
"David A Perdue , Jr",Republican,DD,Materials,2020-02-27,0.1917816696214569,0.0292477624323018,-0.01572579093514426,0.07422131579974779
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-27,0.0029326565280034,0.029542178746840144,-0.01061414612974812,0.06969850362342844
"David A Perdue , Jr",Republican,DD,Materials,2020-02-27,0.1917816696214569,0.0292477624323018,-0.01572579093514426,0.07422131579974779
"David A Perdue , Jr",Republican,DAL,Industrials,2020-02-27,-0.4444700807488922,0.03661419942034802,-0.01198980827548981,0.08521820711618583
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-27,0.0029326565280034,0.028917305864767952,-0.015545096669296165,0.07337970839883208
"David A Perdue , Jr",Republican,DD,Materials,2020-02-27,0.1917816696214569,0.0292477624323018,-0.01572579093514426,0.07422131579974779
Kelly Loeffler,Republican,DD,Materials,2020-02-28,0.2210057617048548,0.027179660320212164,-0.013040861261456375,0.0674001819018807
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-28,0.015563227825714,0.02573823481748687,-0.012930029448292933,0.06440649908326666
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-28,0.015563227825714,0.02613082274967909,-0.022486960282590406,0.07474860578194857
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2020-02-28,-0.1766954574812914,0.018383974558965354,-0.03206091073620637,0.06882885985413709
"David A Perdue , Jr",Republican,PFE,Health Care,2020-02-28,0.015563227825714,0.02573823481748687,-0.012930029448292933,0.06440649908326666
"David A Perdue , Jr",Republican,DD,Materials,2020-02-28,0.2210057617048548,0.026670010427452193,-0.022031957647762397,0.07537197850266678
"David A Perdue , Jr",Republican,DD,Materials,2020-02-28,0.2210057617048548,0.026670010427452193,-0.022031957647762397,0.07537197850266678
"David A Perdue , Jr",Republican,DVN,Energy,2020-02-28,-0.3536768831357337,0.025914181022076883,-0.022063616582937682,0.07389197862709143
Kelly Loeffler,Republican,DD,Materials,2020-03-02,0.1354644397268203,0.024388721893970924,-0.018796853090399534,0.06757429687834138
"David A Perdue , Jr",Republican,DD,Materials,2020-03-02,0.1354644397268203,0.025745625774414742,-0.015617574180546025,0.06710882572937552
Shelley M Capito,Republican,ABT,Health Care,2020-03-03,0.1947283145985627,0.036691187877091386,-0.008791470211001691,0.08217384596518444
Kelly Loeffler,Republican,DD,Materials,2020-03-03,0.2011030789538364,0.03845972352947348,-0.008283948016184609,0.08520339507513158
Shelley M Capito,Republican,JNJ,Health Care,2020-03-03,0.0540136562507254,0.036691187877091386,-0.008791470211001691,0.08217384596518444
Shelley M Capito,Republican,JPM,Financials,2020-03-03,-0.1635097943560899,0.042619588059959156,-0.003691941728431389,0.08893111784834973
Shelley M Capito,Republican,MSFT,Information Technology,2020-03-03,0.2991750715293408,0.03423479363867852,-0.01146206983703002,0.07993165711438703
"A. Mitchell Mcconnell, Jr.",Republican,WFC,Financials,2020-03-04,-0.3761663932342983,0.05197202162423451,0.002203938537992854,0.1017401047104762
"David A Perdue , Jr",Republican,URBN,Other,2020-03-04,-0.2435269956820154,0.04835462452485135,-0.000996950790266217,0.09770619983996887
"David A Perdue , Jr",Republican,URBN,Other,2020-03-04,-0.2435269956820154,0.04835462452485135,-0.000996950790266217,0.09770619983996887
"David A Perdue , Jr",Republican,URBN,Other,2020-03-04,-0.2435269956820154,0.04835462452485135,-0.000996950790266217,0.09770619983996887
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2020-03-04,-0.2043317876841599,0.03813381418451868,-0.013200370806722359,0.08946799917575966
"David A Perdue , Jr",Republican,BRK-B,Financials,2020-03-05,-0.094243840603473,0.05990483333804141,0.008841502466960922,0.11096816420912187
"David A Perdue , Jr",Republican,URBN,Other,2020-03-05,-0.1932005027803983,0.05698036489823025,0.010568764536788532,0.10339196525967195
"David A Perdue , Jr",Republican,BRK-B,Financials,2020-03-05,-0.094243840603473,0.06168033836508292,0.018747438535265157,0.10461323819490062
"David A Perdue , Jr",Republican,URBN,Other,2020-03-05,-0.1932005027803983,0.05698036489823025,0.010568764536788532,0.10339196525967195
"David A Perdue , Jr",Republican,BRK-B,Financials,2020-03-06,-0.076341799951024,0.05610449936622525,0.003426195350357597,0.10878280338209288
Kelly Loeffler,Republican,BKNG,Consumer Discretionary,2020-03-06,0.1146733007130127,0.04346853647201974,-0.016389568252598803,0.10332664119663817
"David A Perdue , Jr",Republican,BRK-B,Financials,2020-03-06,-0.076341799951024,0.05610449936622525,0.003426195350357597,0.10878280338209288
Pat Roberts,Republican,NVDA,Information Technology,2020-03-06,0.5369227915137291,0.048130175553868386,-0.003073241514764409,0.09933359262250116
Pat Roberts,Republican,NFLX,Communication Services,2020-03-06,0.4166839385667868,0.050251065964876065,-0.0019209293951577555,0.10242306132490994
Pat Roberts,Republican,NFLX,Communication Services,2020-03-06,0.4166839385667868,0.050251065964876065,-0.0019209293951577555,0.10242306132490994
Pat Roberts,Republican,AAPL,Information Technology,2020-03-06,0.3546355526753879,0.0485385533454981,-0.004572204463782245,0.1016493111547785
William Cassidy,Republican,VFC,Other,2020-03-09,0.004794013711987,0.050162775701659,-0.010489013064601871,0.11081456446791985
William Cassidy,Republican,PSX,Energy,2020-03-09,0.0568681282759919,0.04682408601052361,-0.01793618516393742,0.11158435718498463
William Cassidy,Republican,MMM,Industrials,2020-03-09,0.1239919532823867,0.049977468364371135,-0.009115982054418222,0.10907091878316047
William Cassidy,Republican,JNJ,Health Care,2020-03-09,0.1002929766581346,0.04727156935621479,-0.018290677875275475,0.11283381658770505
William Cassidy,Republican,DOW,Materials,2020-03-09,0.4601482337460887,0.04786428152312327,-0.01895313826687184,0.11468170131311835
"David A Perdue , Jr",Republican,BRK-B,Financials,2020-03-09,-0.0121544391323453,0.05298958296005302,-0.012236163095398454,0.1182153290155045
"Jerry Moran,",Republican,HAL,Energy,2020-03-10,0.5146675714355906,0.055340344079527946,-0.008976007516933823,0.11965669567598969
"David A Perdue , Jr",Republican,EAF,Other,2020-03-10,-0.0079304844525949,0.05761405432501275,-0.0020632367354559977,0.11729134538548144
"David A Perdue , Jr",Republican,FOXA,Communication Services,2020-03-10,-0.1329611385984056,0.0564087460635867,-0.009712465834593384,0.12252995796176677
"David A Perdue , Jr",Republican,NWSA,Communication Services,2020-03-10,0.1856460589990862,0.0564087460635867,-0.009712465834593384,0.12252995796176677
"David A Perdue , Jr",Republican,MSM,Other,2020-03-10,0.2697061438207553,0.05761405432501275,-0.0020632367354559977,0.11729134538548144
"David A Perdue , Jr",Republican,M,Other,2020-03-10,-0.3322250709854114,0.05761405432501275,-0.0020632367354559977,0.11729134538548144
"Jerry Moran,",Republican,BRK-B,Financials,2020-03-10,-0.0604351707658704,0.061623857855083536,-0.0041759026192826135,0.12742361832944962
"Jerry Moran,",Republican,XOM,Energy,2020-03-10,0.0205817094271896,0.055340344079527946,-0.008976007516933823,0.11965669567598969
Kelly Loeffler,Republican,CVX,Energy,2020-03-10,0.0396772203106305,0.05225200642669023,-0.007567695314649632,0.11207170816803008
Kelly Loeffler,Republican,DD,Materials,2020-03-10,0.4375570016895993,0.0564087460635867,-0.009712465834593384,0.12252995796176677
"David A Perdue , Jr",Republican,TRP,Other,2020-03-13,0.0881880847921063,0.06614282540808665,0.00047902065857231835,0.13180663015760102
"David A Perdue , Jr",Republican,ENB,Other,2020-03-13,0.034648045555635,0.06614282540808665,0.00047902065857231835,0.13180663015760102
Kelly Loeffler,Republican,CSCO,Information Technology,2020-03-13,0.2668699400229735,0.060300365453098755,-0.008986329042483664,0.1295870599486812
"David A Perdue , Jr",Republican,TRP,Other,2020-03-13,0.0881880847921063,0.06614282540808665,0.00047902065857231835,0.13180663015760102
Kelly Loeffler,Republican,PRU,Financials,2020-03-13,0.2603396527061967,0.06879569596245892,-0.004879075419452206,0.14247046734437008
"David A Perdue , Jr",Republican,ENB,Other,2020-03-13,0.034648045555635,0.06614282540808665,0.00047902065857231835,0.13180663015760102
"David A Perdue , Jr",Republican,HUN,Other,2020-03-16,0.4186152615019385,0.05772977324130451,-0.013129381474488,0.12858892795709692
"David A Perdue , Jr",Republican,FOX,Communication Services,2020-03-16,0.1261182743284221,0.0564095910685085,-0.023397367460661504,0.13621654959767848
"David A Perdue , Jr",Republican,LYV,Communication Services,2020-03-16,0.3212895042666077,0.0564095910685085,-0.023397367460661504,0.13621654959767848
"David A Perdue , Jr",Republican,RF,Financials,2020-03-16,0.3448006138504949,0.06137167724922917,-0.014885423191697326,0.13762877769015566
"David A Perdue , Jr",Republican,AXTA,Other,2020-03-16,0.4832728099392072,0.05772977324130451,-0.013129381474488,0.12858892795709692
Kelly Loeffler,Republican,AIG,Financials,2020-03-16,0.3841109206187127,0.05710838742188298,-0.012210337792356682,0.1264271126361226
Kelly Loeffler,Republican,CVX,Energy,2020-03-16,0.3242482226898966,0.05130877576895887,-0.01951813633686085,0.12213568787477858
Kelly Loeffler,Republican,DAL,Industrials,2020-03-17,-0.1826937276420803,0.05860016679919767,-0.005403854848510317,0.12260418844690557
"David A Perdue , Jr",Republican,CTSH,Information Technology,2020-03-17,0.2380721939224983,0.05850006758419101,-0.017842463026994763,0.13484259819537672
"David A Perdue , Jr",Republican,SYY,Consumer Staples,2020-03-17,0.5966129687961967,0.06150781203102184,-0.01476296935139642,0.13777859341344
"David A Perdue , Jr",Republican,HUN,Other,2020-03-17,0.2950228986889136,0.06268804821937042,-0.004443874229076855,0.1298199706678177
"David A Perdue , Jr",Republican,NWSA,Communication Services,2020-03-17,0.1676095857301096,0.062265175010027075,-0.013460560473926637,0.1379909104939808
"David A Perdue , Jr",Republican,FHB,Other,2020-03-17,-0.090153699794646,0.06268804821937042,-0.004443874229076855,0.1298199706678177
"David A Perdue , Jr",Republican,AXTA,Other,2020-03-17,0.5655266638542182,0.06268804821937042,-0.004443874229076855,0.1298199706678177
"David A Perdue , Jr",Republican,MSM,Other,2020-03-17,0.2052848522729327,0.06268804821937042,-0.004443874229076855,0.1298199706678177
"David A Perdue , Jr",Republican,UHAL,Other,2020-03-17,0.1140952360812534,0.06268804821937042,-0.004443874229076855,0.1298199706678177
"David A Perdue , Jr",Republican,WFC,Financials,2020-03-17,-0.0963172702869001,0.06728485820431121,-0.0068163459277764266,0.1413860623363988
Kelly Loeffler,Republican,PRU,Financials,2020-03-17,0.4142530611817105,0.0619919154166169,-0.00806026196714095,0.1320440928003748
"David A Perdue , Jr",Republican,LYV,Communication Services,2020-03-17,0.4121468978488485,0.062265175010027075,-0.013460560473926637,0.1379909104939808
"David A Perdue , Jr",Republican,LYV,Communication Services,2020-03-18,0.6047350537018501,0.0678917492324942,-0.011844017395949355,0.1476275158609377
"David A Perdue , Jr",Republican,CDLX,Other,2020-03-18,1.3267451581389578,0.061481818821265244,-0.0029053930517270107,0.1258690306942575
"David A Perdue , Jr",Republican,CDLX,Other,2020-03-18,1.3267451581389578,0.061481818821265244,-0.0029053930517270107,0.1258690306942575
"David A Perdue , Jr",Republican,UHAL,Other,2020-03-18,0.1433797082437482,0.06757703096315558,-0.003059339877311204,0.1382134018036224
"David A Perdue , Jr",Republican,BAC,Financials,2020-03-18,0.169222208862114,0.07315754862702717,-0.003305983546751698,0.1496210808008061
"David A Perdue , Jr",Republican,LYV,Communication Services,2020-03-18,0.6047350537018501,0.0678917492324942,-0.011844017395949355,0.1476275158609377
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2020-03-18,0.529751131604665,0.05994515905304116,-0.016666314498464695,0.136556632604547
Kelly Loeffler,Republican,AIZ,Financials,2020-03-18,0.3223712209891121,0.06769821536227673,-0.003433770115743695,0.13883020084029724
Kelly Loeffler,Republican,MSFT,Information Technology,2020-03-19,0.4196405429313393,0.06599948553103495,-0.00736054430712732,0.13935951536919733
Kelly Loeffler,Republican,CME,Financials,2020-03-19,0.0743117749499596,0.07281759162569945,0.003402687288260056,0.14223249596313875
"David A Perdue , Jr",Republican,GOOG,Communication Services,2020-03-19,0.3453466145109035,0.07505765962282576,0.0018914119423291964,0.1482239073033223
"David A Perdue , Jr",Republican,SBUX,Consumer Discretionary,2020-03-19,0.2224061239448537,0.06275169736351227,-0.007582809300961391,0.13308620402798582
"David A Perdue , Jr",Republican,MSM,Other,2020-03-20,0.4587252007904718,0.06964588387722462,-0.004922079162648474,0.14421384691709777
"David A Perdue , Jr",Republican,SYY,Consumer Staples,2020-03-20,0.5577063990178697,0.07070337496464676,-0.010201396400910334,0.15160814633020386
Kelly Loeffler,Republican,ADM,Consumer Staples,2020-03-20,0.4165168417341018,0.06489728198410699,-0.010194810684821282,0.1399893746530352
Kelly Loeffler,Republican,PRU,Financials,2020-03-20,0.5797032266034041,0.07040315229749988,-0.0007431204486805371,0.14154942504368032
Kelly Loeffler,Republican,CVX,Energy,2020-03-20,0.5389677734798839,0.06447855916385889,-0.008587154569121944,0.13754427289683974
Kelly Loeffler,Republican,DAL,Industrials,2020-03-20,0.2048016924534097,0.06569641915648745,-0.002575785023767846,0.13396862333674275
"David A Perdue , Jr",Republican,BOIVF,Other,2020-03-20,0.2205882302849797,0.06964588387722462,-0.004922079162648474,0.14421384691709777
Kelly Loeffler,Republican,AIZ,Financials,2020-03-20,0.1890769587572198,0.07628297712858888,-0.0006869887786339762,0.15325294303581166
Kelly Loeffler,Republican,HIG,Financials,2020-03-20,0.3364202867063262,0.07040315229749988,-0.0007431204486805371,0.14154942504368032
Kelly Loeffler,Republican,CAH,Health Care,2020-03-20,0.3578106647266543,0.06455241004393826,-0.010289139444641049,0.1393939595325176
Kelly Loeffler,Republican,EMR,Industrials,2020-03-20,0.4598604484858628,0.06569641915648745,-0.002575785023767846,0.13396862333674275
Kelly Loeffler,Republican,CSCO,Information Technology,2020-03-20,0.3350708510658753,0.06310097667401901,-0.011801596799212125,0.13800355014725008
Kelly Loeffler,Republican,WDC,Information Technology,2020-03-20,0.3841976227808845,0.06310097667401901,-0.011801596799212125,0.13800355014725008
Pat Roberts,Republican,AAPL,Information Technology,2020-03-20,0.6629563858935172,0.06415048664089627,-0.013842746463646707,0.14214371974543924
"David A Perdue , Jr",Republican,M,Other,2020-03-20,0.078190680305999,0.06964588387722462,-0.004922079162648474,0.14421384691709777
"David A Perdue , Jr",Republican,PAGP,Other,2020-03-20,0.42460894409138,0.06964588387722462,-0.004922079162648474,0.14421384691709777
"David A Perdue , Jr",Republican,NWSA,Communication Services,2020-03-20,0.4269469444011102,0.07126602875209821,-0.008986667097147696,0.15151872460134408
Pat Roberts,Republican,V,Financials,2020-03-20,0.3548303159492567,0.0718144301326683,-0.0013902857492619908,0.1450191460145986
"David A Perdue , Jr",Republican,PAGP,Other,2020-03-20,0.42460894409138,0.06964588387722462,-0.004922079162648474,0.14421384691709777
"David A Perdue , Jr",Republican,SBUX,Consumer Discretionary,2020-03-23,0.3630633902488536,0.052560535786326856,-0.023397865529712243,0.1285189371023659
"David A Perdue , Jr",Republican,BAC,Financials,2020-03-23,0.383618391389696,0.06413108262380951,-0.013279478019997223,0.14154164326761615
"David A Perdue , Jr",Republican,SBUX,Consumer Discretionary,2020-03-23,0.3630633902488536,0.052560535786326856,-0.023397865529712243,0.1285189371023659
"David A Perdue , Jr",Republican,BOIVF,Other,2020-03-23,0.3168233560993023,0.06044733875437822,-0.01154953497872703,0.13244421248748342
"David A Perdue , Jr",Republican,BAC,Financials,2020-03-23,0.383618391389696,0.06413108262380951,-0.013279478019997223,0.14154164326761615
Thomas R Carper,Democrat,CEF,Other,2020-03-23,0.4125065174233204,0.06044733875437822,-0.01154953497872703,0.13244421248748342
